"Date","Price","Open","High","Low","Vol.","Change %"
"May 09, 2016","8,660.80","8,776.10","8,839.70","8,643.60","249.80M","-0.47%"
"May 10, 2016","8,775.20","8,749.40","8,831.10","8,711.80","225.70M","1.32%"
"May 11, 2016","8,663.90","8,773.00","8,793.70","8,614.10","217.30M","-1.27%"
"May 12, 2016","8,663.10","8,629.40","8,787.00","8,582.20","247.42M","-0.01%"
"May 13, 2016","8,721.50","8,622.70","8,752.60","8,596.30","211.09M","0.67%"
"May 16, 2016","8,682.10","8,626.40","8,701.60","8,579.80","120.69M","-0.45%"
"May 17, 2016","8,698.70","8,743.70","8,829.50","8,645.80","221.83M","0.19%"
"May 18, 2016","8,775.10","8,647.30","8,797.20","8,632.80","201.50M","0.88%"
"May 19, 2016","8,674.70","8,745.50","8,785.20","8,669.60","245.15M","-1.14%"
"May 20, 2016","8,771.20","8,737.50","8,793.80","8,713.80","172.28M","1.11%"
"May 23, 2016","8,714.00","8,776.20","8,809.90","8,677.30","181.05M","-0.65%"
"May 24, 2016","8,918.10","8,687.30","8,938.80","8,670.90","208.85M","2.34%"
"May 25, 2016","9,125.00","8,988.50","9,149.30","8,982.10","307.94M","2.32%"
"May 26, 2016","9,079.20","9,074.40","9,101.80","9,020.40","383.45M","-0.50%"
"May 27, 2016","9,107.30","9,045.40","9,126.30","9,026.60","262.45M","0.31%"
"May 30, 2016","9,116.90","9,110.90","9,134.00","9,066.50","119.75M","0.11%"
"May 31, 2016","9,034.00","9,130.50","9,155.50","9,013.20","309.22M","-0.91%"
"Jun 01, 2016","8,916.90","9,028.30","9,033.40","8,880.90","264.05M","-1.30%"
"Jun 02, 2016","8,957.90","8,918.60","9,056.60","8,907.50","316.09M","0.46%"
"Jun 03, 2016","8,801.60","9,004.30","9,038.40","8,756.80","272.78M","-1.74%"
"Jun 06, 2016","8,823.50","8,810.10","8,870.90","8,785.60","180.47M","0.25%"
"Jun 07, 2016","8,894.50","8,873.00","8,945.90","8,865.80","208.14M","0.80%"
"Jun 08, 2016","8,831.40","8,857.90","8,866.90","8,798.20","252.01M","-0.71%"
"Jun 09, 2016","8,769.50","8,806.80","8,832.70","8,751.30","316.75M","-0.70%"
"Jun 10, 2016","8,490.50","8,732.20","8,732.60","8,486.80","388.96M","-3.18%"
"Jun 13, 2016","8,303.80","8,388.20","8,424.90","8,291.50","290.43M","-2.20%"
"Jun 14, 2016","8,126.70","8,238.60","8,270.40","8,124.80","342.43M","-2.13%"
"Jun 15, 2016","8,250.80","8,216.80","8,315.80","8,193.30","322.39M","1.53%"
"Jun 16, 2016","8,199.90","8,150.70","8,220.60","8,107.00","331.33M","-0.62%"
"Jun 17, 2016","8,362.00","8,290.20","8,425.20","8,278.30","472.79M","1.98%"
"Jun 20, 2016","8,647.10","8,592.70","8,652.10","8,578.60","281.90M","3.41%"
"Jun 21, 2016","8,667.30","8,636.90","8,697.90","8,607.70","272.66M","0.23%"
"Jun 22, 2016","8,702.00","8,711.90","8,774.30","8,605.70","247.58M","0.40%"
"Jun 23, 2016","8,885.30","8,758.90","8,912.00","8,684.80","319.11M","2.11%"
"Jun 24, 2016","7,787.70","8,263.60","8,328.40","7,743.40","1.08B","-12.35%"
"Jun 27, 2016","7,645.50","8,001.50","8,053.20","7,579.80","768.02M","-1.83%"
"Jun 28, 2016","7,835.00","7,836.80","7,916.90","7,793.70","467.34M","2.48%"
"Jun 29, 2016","8,105.30","7,947.00","8,105.30","7,935.10","407.52M","3.45%"
"Jun 30, 2016","8,163.30","8,081.70","8,186.80","7,993.90","456.69M","0.72%"
"Jul 01, 2016","8,268.90","8,240.10","8,304.40","8,134.10","304.25M","1.29%"
"Jul 04, 2016","8,255.90","8,302.90","8,328.10","8,229.40","216.88M","-0.16%"
"Jul 05, 2016","8,067.60","8,176.20","8,196.00","8,050.40","321.76M","-2.28%"
"Jul 06, 2016","7,926.20","8,005.70","8,040.10","7,857.80","376.84M","-1.75%"
"Jul 07, 2016","8,008.20","7,996.40","8,064.40","7,966.30","269.74M","1.03%"
"Jul 08, 2016","8,185.90","7,985.60","8,242.80","7,961.20","327.41M","2.22%"
"Jul 11, 2016","8,305.10","8,265.80","8,319.70","8,168.70","245.09M","1.46%"
"Jul 12, 2016","8,506.00","8,313.80","8,528.30","8,292.60","376.50M","2.42%"
"Jul 13, 2016","8,473.90","8,471.90","8,580.30","8,426.40","384.22M","-0.38%"
"Jul 14, 2016","8,552.30","8,563.70","8,593.80","8,454.20","271.81M","0.93%"
"Jul 15, 2016","8,531.00","8,527.30","8,582.30","8,446.20","264.73M","-0.25%"
"Jul 18, 2016","8,524.40","8,552.90","8,609.10","8,446.30","208.11M","-0.08%"
"Jul 19, 2016","8,485.20","8,490.70","8,559.00","8,439.30","221.86M","-0.46%"
"Jul 20, 2016","8,575.50","8,556.00","8,576.60","8,470.30","228.57M","1.06%"
"Jul 21, 2016","8,583.60","8,589.30","8,620.90","8,501.00","274.30M","0.09%"
"Jul 22, 2016","8,599.90","8,566.30","8,618.90","8,516.30","299.86M","0.19%"
"Jul 25, 2016","8,575.70","8,605.70","8,647.60","8,537.10","187.64M","-0.28%"
"Jul 26, 2016","8,560.20","8,574.50","8,587.30","8,485.80","214.21M","-0.18%"
"Jul 27, 2016","8,661.40","8,593.60","8,720.20","8,581.60","240.19M","1.18%"
"Jul 28, 2016","8,479.20","8,630.00","8,659.10","8,479.20","256.59M","-2.10%"
"Jul 29, 2016","8,587.20","8,525.10","8,619.00","8,505.60","293.41M","1.27%"
"Aug 01, 2016","8,513.40","8,667.50","8,679.10","8,496.80","258.30M","-0.86%"
"Aug 02, 2016","8,277.30","8,495.60","8,498.20","8,256.60","342.28M","-2.77%"
"Aug 03, 2016","8,263.50","8,319.10","8,329.70","8,229.40","244.86M","-0.17%"
"Aug 04, 2016","8,385.50","8,324.10","8,424.60","8,318.60","214.14M","1.48%"
"Aug 05, 2016","8,539.40","8,422.40","8,552.50","8,422.00","179.77M","1.84%"
"Aug 08, 2016","8,562.50","8,573.50","8,632.40","8,548.10","171.20M","0.27%"
"Aug 09, 2016","8,665.40","8,541.10","8,673.90","8,531.80","166.83M","1.20%"
"Aug 10, 2016","8,658.90","8,610.50","8,688.60","8,598.70","187.37M","-0.08%"
"Aug 11, 2016","8,719.50","8,699.00","8,719.50","8,626.50","142.88M","0.70%"
"Aug 12, 2016","8,716.40","8,704.50","8,747.60","8,698.00","123.77M","-0.04%"
"Aug 15, 2016","8,720.60","8,711.00","8,753.60","8,694.60","81.08M","0.05%"
"Aug 16, 2016","8,621.70","8,689.00","8,714.30","8,621.70","153.28M","-1.13%"
"Aug 17, 2016","8,487.00","8,646.20","8,652.70","8,485.60","154.96M","-1.56%"
"Aug 18, 2016","8,550.10","8,549.20","8,555.10","8,481.30","166.80M","0.74%"
"Aug 19, 2016","8,450.60","8,556.20","8,556.30","8,393.50","162.78M","-1.16%"
"Aug 22, 2016","8,468.00","8,431.30","8,522.80","8,407.60","135.10M","0.21%"
"Aug 23, 2016","8,580.90","8,512.80","8,602.40","8,506.30","163.44M","1.33%"
"Aug 24, 2016","8,655.50","8,532.00","8,665.90","8,509.80","196.14M","0.87%"
"Aug 25, 2016","8,599.50","8,612.30","8,628.10","8,555.00","132.16M","-0.65%"
"Aug 26, 2016","8,659.50","8,595.70","8,673.90","8,566.50","125.66M","0.70%"
"Aug 29, 2016","8,616.40","8,611.20","8,660.90","8,573.70","98.61M","-0.50%"
"Aug 30, 2016","8,685.40","8,629.40","8,731.90","8,629.00","155.90M","0.80%"
"Aug 31, 2016","8,716.80","8,677.40","8,780.70","8,671.40","297.36M","0.36%"
"Sep 01, 2016","8,762.80","8,746.30","8,884.90","8,730.80","300.78M","0.53%"
"Sep 02, 2016","8,908.90","8,789.90","8,912.60","8,743.20","227.60M","1.67%"
"Sep 05, 2016","8,953.30","8,928.40","8,979.30","8,913.50","153.72M","0.50%"
"Sep 06, 2016","8,899.50","8,991.40","8,996.30","8,893.90","187.94M","-0.60%"
"Sep 07, 2016","9,015.30","8,931.80","9,021.90","8,908.70","206.12M","1.30%"
"Sep 08, 2016","9,101.10","9,028.60","9,115.60","8,974.90","251.73M","0.95%"
"Sep 09, 2016","9,025.50","9,065.50","9,135.80","9,004.80","232.05M","-0.83%"
"Sep 12, 2016","8,866.60","8,877.10","8,880.70","8,790.80","243.74M","-1.76%"
"Sep 13, 2016","8,724.20","8,907.20","8,924.00","8,724.20","216.03M","-1.61%"
"Sep 14, 2016","8,702.40","8,769.90","8,779.60","8,684.20","232.22M","-0.25%"
"Sep 15, 2016","8,720.50","8,697.00","8,742.80","8,665.40","214.62M","0.21%"
"Sep 16, 2016","8,633.40","8,700.90","8,725.10","8,603.30","406.19M","-1.00%"
"Sep 19, 2016","8,715.50","8,723.50","8,736.30","8,689.50","185.97M","0.95%"
"Sep 20, 2016","8,686.10","8,695.10","8,735.20","8,649.50","167.67M","-0.34%"
"Sep 21, 2016","8,758.50","8,817.00","8,837.40","8,748.00","247.44M","0.83%"
"Sep 22, 2016","8,934.90","8,819.80","8,966.10","8,815.30","279.39M","2.01%"
"Sep 23, 2016","8,823.60","8,885.90","8,893.90","8,785.80","315.88M","-1.25%"
"Sep 26, 2016","8,711.40","8,765.40","8,765.40","8,630.00","261.95M","-1.27%"
"Sep 27, 2016","8,688.20","8,776.00","8,781.00","8,634.20","268.22M","-0.27%"
"Sep 28, 2016","8,740.40","8,744.00","8,806.50","8,715.80","196.36M","0.60%"
"Sep 29, 2016","8,796.30","8,834.00","8,864.80","8,778.40","226.72M","0.64%"
"Sep 30, 2016","8,779.40","8,649.00","8,805.40","8,543.10","452.00M","-0.19%"
"Oct 03, 2016","8,751.60","8,759.00","8,788.90","8,707.20","157.19M","-0.32%"
"Oct 04, 2016","8,769.00","8,769.00","8,810.10","8,741.20","212.65M","0.20%"
"Oct 05, 2016","8,778.30","8,691.30","8,788.20","8,669.30","243.78M","0.11%"
"Oct 06, 2016","8,757.40","8,820.80","8,846.40","8,742.30","273.33M","-0.24%"
"Oct 07, 2016","8,624.30","8,759.90","8,762.30","8,596.00","284.89M","-1.52%"
"Oct 10, 2016","8,701.50","8,631.30","8,713.70","8,566.70","200.51M","0.90%"
"Oct 11, 2016","8,693.20","8,690.40","8,752.60","8,657.50","210.90M","-0.10%"
"Oct 12, 2016","8,686.50","8,714.50","8,760.00","8,677.10","165.22M","-0.08%"
"Oct 13, 2016","8,608.70","8,634.90","8,634.90","8,551.20","289.16M","-0.90%"
"Oct 14, 2016","8,767.90","8,640.80","8,800.80","8,635.50","244.61M","1.85%"
"Oct 17, 2016","8,740.70","8,721.00","8,784.80","8,714.50","215.14M","-0.31%"
"Oct 18, 2016","8,865.30","8,786.50","8,879.80","8,769.90","253.50M","1.43%"
"Oct 19, 2016","8,950.10","8,890.30","8,956.90","8,842.50","261.21M","0.96%"
"Oct 20, 2016","9,061.20","8,975.40","9,077.20","8,961.60","297.55M","1.24%"
"Oct 21, 2016","9,100.40","9,063.70","9,100.40","9,035.60","260.46M","0.43%"
"Oct 24, 2016","9,216.20","9,156.40","9,255.30","9,145.50","335.32M","1.27%"
"Oct 25, 2016","9,139.70","9,207.80","9,236.60","9,116.40","286.93M","-0.83%"
"Oct 26, 2016","9,173.30","9,151.50","9,183.70","9,111.20","271.80M","0.37%"
"Oct 27, 2016","9,197.20","9,163.50","9,200.00","9,102.80","310.94M","0.26%"
"Oct 28, 2016","9,201.30","9,150.40","9,206.60","9,086.00","341.23M","0.04%"
"Oct 31, 2016","9,143.30","9,144.90","9,171.70","9,109.20","271.72M","-0.63%"
"Nov 01, 2016","9,040.70","9,206.50","9,214.10","9,032.00","224.86M","-1.12%"
"Nov 02, 2016","8,873.40","8,972.80","8,973.90","8,864.80","271.69M","-1.85%"
"Nov 03, 2016","8,879.90","8,858.20","8,929.70","8,835.50","248.75M","0.07%"
"Nov 04, 2016","8,791.60","8,862.30","8,866.10","8,755.10","230.51M","-0.99%"
"Nov 07, 2016","8,918.80","8,949.40","8,960.10","8,890.70","211.37M","1.45%"
"Nov 08, 2016","8,937.00","8,936.80","8,952.00","8,859.80","253.82M","0.20%"
"Nov 09, 2016","8,901.50","8,595.30","8,901.90","8,570.40","582.35M","-0.40%"
"Nov 10, 2016","8,756.80","8,983.00","9,053.90","8,708.40","559.62M","-1.63%"
"Nov 11, 2016","8,639.20","8,819.50","8,840.10","8,614.10","358.28M","-1.34%"
"Nov 14, 2016","8,658.20","8,733.00","8,765.20","8,602.10","331.69M","0.22%"
"Nov 15, 2016","8,687.10","8,665.70","8,707.90","8,620.60","283.00M","0.33%"
"Nov 16, 2016","8,638.50","8,712.90","8,753.10","8,563.60","287.03M","-0.56%"
"Nov 17, 2016","8,718.00","8,622.40","8,718.00","8,611.60","274.43M","0.92%"
"Nov 18, 2016","8,622.90","8,754.70","8,756.30","8,581.50","293.09M","-1.09%"
"Nov 21, 2016","8,614.60","8,659.90","8,660.90","8,558.50","199.68M","-0.10%"
"Nov 22, 2016","8,651.50","8,672.80","8,684.70","8,640.70","285.02M","0.43%"
"Nov 23, 2016","8,627.50","8,666.60","8,673.60","8,604.80","273.14M","-0.28%"
"Nov 24, 2016","8,657.20","8,657.40","8,672.70","8,614.60","166.34M","0.34%"
"Nov 25, 2016","8,674.40","8,671.00","8,674.80","8,623.80","170.46M","0.20%"
"Nov 28, 2016","8,619.30","8,651.80","8,698.90","8,586.70","270.08M","-0.64%"
"Nov 29, 2016","8,667.00","8,614.30","8,697.80","8,591.40","215.90M","0.55%"
"Nov 30, 2016","8,688.20","8,662.70","8,714.90","8,638.40","350.82M","0.24%"
"Dec 01, 2016","8,669.20","8,671.60","8,711.30","8,632.70","365.92M","-0.22%"
"Dec 02, 2016","8,607.10","8,610.60","8,635.60","8,576.00","249.93M","-0.72%"
"Dec 05, 2016","8,664.70","8,533.90","8,750.80","8,512.40","288.00M","0.67%"
"Dec 06, 2016","8,893.30","8,692.40","8,906.60","8,670.50","316.38M","2.64%"
"Dec 07, 2016","8,960.40","8,951.20","8,974.70","8,912.60","361.00M","0.75%"
"Dec 08, 2016","9,145.40","9,002.50","9,179.60","8,992.60","468.93M","2.06%"
"Dec 09, 2016","9,169.60","9,121.10","9,179.40","9,093.40","330.16M","0.26%"
"Dec 12, 2016","9,186.40","9,171.70","9,208.60","9,148.50","258.10M","0.18%"
"Dec 13, 2016","9,331.30","9,160.90","9,341.90","9,132.60","362.54M","1.58%"
"Dec 14, 2016","9,218.40","9,306.90","9,319.40","9,207.10","297.10M","-1.21%"
"Dec 15, 2016","9,340.80","9,225.80","9,354.80","9,220.30","363.02M","1.33%"
"Dec 16, 2016","9,412.80","9,310.30","9,452.90","9,299.30","577.32M","0.77%"
"Dec 19, 2016","9,336.70","9,376.80","9,387.00","9,336.00","266.99M","-0.81%"
"Dec 20, 2016","9,407.90","9,329.10","9,421.50","9,322.30","261.18M","0.76%"
"Dec 21, 2016","9,371.70","9,384.70","9,420.80","9,300.30","336.07M","-0.38%"
"Dec 22, 2016","9,333.60","9,341.50","9,374.80","9,297.50","181.12M","-0.41%"
"Dec 23, 2016","9,367.70","9,347.40","9,377.90","9,339.60","156.03M","0.37%"
"Dec 27, 2016","9,376.60","9,354.80","9,390.90","9,346.90","109.30M","0.10%"
"Dec 28, 2016","9,344.90","9,357.20","9,369.20","9,317.70","151.82M","-0.34%"
"Dec 29, 2016","9,327.10","9,283.40","9,333.40","9,269.50","130.74M","-0.19%"
"Dec 30, 2016","9,352.10","9,310.00","9,352.10","9,293.20","166.81M","0.27%"
"Jan 02, 2017","9,418.70","9,332.60","9,432.60","9,318.10","108.39M","0.71%"
"Jan 03, 2017","9,494.70","9,448.30","9,552.10","9,438.80","280.88M","0.81%"
"Jan 04, 2017","9,462.90","9,522.10","9,538.40","9,424.10","238.02M","-0.33%"
"Jan 05, 2017","9,488.20","9,427.90","9,507.20","9,413.60","221.28M","0.27%"
"Jan 06, 2017","9,515.90","9,487.00","9,515.90","9,451.20","144.57M","0.29%"
"Jan 09, 2017","9,492.80","9,536.90","9,536.90","9,446.20","194.38M","-0.24%"
"Jan 10, 2017","9,452.00","9,497.10","9,497.30","9,425.00","220.46M","-0.43%"
"Jan 11, 2017","9,408.60","9,456.40","9,468.10","9,378.60","298.56M","-0.46%"
"Jan 12, 2017","9,407.40","9,378.00","9,452.30","9,343.00","261.90M","-0.01%"
"Jan 13, 2017","9,511.60","9,445.10","9,524.30","9,416.70","210.31M","1.11%"
"Jan 16, 2017","9,410.00","9,457.20","9,465.20","9,407.80","197.58M","-1.07%"
"Jan 17, 2017","9,394.90","9,390.40","9,429.00","9,361.90","255.12M","-0.16%"
"Jan 18, 2017","9,386.20","9,425.10","9,430.80","9,362.20","211.88M","-0.09%"
"Jan 19, 2017","9,379.10","9,406.40","9,431.30","9,327.40","259.10M","-0.08%"
"Jan 20, 2017","9,380.10","9,377.50","9,439.00","9,345.20","238.87M","0.01%"
"Jan 23, 2017","9,304.80","9,337.80","9,362.40","9,279.00","197.62M","-0.80%"
"Jan 24, 2017","9,387.20","9,319.20","9,387.20","9,296.60","201.31M","0.89%"
"Jan 25, 2017","9,549.30","9,483.50","9,588.80","9,479.40","404.76M","1.73%"
"Jan 26, 2017","9,512.80","9,601.60","9,623.50","9,495.50","285.95M","-0.38%"
"Jan 27, 2017","9,504.10","9,531.40","9,533.50","9,420.20","234.87M","-0.09%"
"Jan 30, 2017","9,361.30","9,460.60","9,472.80","9,349.10","220.04M","-1.50%"
"Jan 31, 2017","9,315.20","9,365.90","9,430.30","9,315.20","282.77M","-0.49%"
"Feb 01, 2017","9,330.80","9,416.00","9,423.30","9,304.50","304.38M","0.17%"
"Feb 02, 2017","9,406.40","9,321.20","9,426.40","9,301.50","293.59M","0.81%"
"Feb 03, 2017","9,462.70","9,435.30","9,482.60","9,396.80","393.83M","0.60%"
"Feb 06, 2017","9,357.30","9,459.40","9,482.00","9,337.40","287.14M","-1.11%"
"Feb 07, 2017","9,331.50","9,321.90","9,389.20","9,304.50","284.08M","-0.28%"
"Feb 08, 2017","9,329.70","9,362.00","9,378.40","9,236.60","312.73M","-0.02%"
"Feb 09, 2017","9,438.40","9,353.90","9,444.90","9,318.10","274.08M","1.17%"
"Feb 10, 2017","9,378.10","9,478.20","9,498.30","9,356.00","231.38M","-0.64%"
"Feb 13, 2017","9,484.10","9,421.90","9,501.30","9,387.70","178.86M","1.13%"
"Feb 14, 2017","9,510.20","9,489.10","9,528.60","9,461.00","206.91M","0.28%"
"Feb 15, 2017","9,584.10","9,557.10","9,612.80","9,528.20","235.35M","0.78%"
"Feb 16, 2017","9,554.70","9,582.50","9,614.60","9,526.00","213.99M","-0.31%"
"Feb 17, 2017","9,500.30","9,564.80","9,571.00","9,438.20","234.06M","-0.57%"
"Feb 20, 2017","9,526.60","9,564.40","9,577.70","9,512.00","178.86M","0.28%"
"Feb 21, 2017","9,561.00","9,523.60","9,591.30","9,467.60","209.80M","0.36%"
"Feb 22, 2017","9,477.20","9,577.70","9,606.10","9,439.70","280.84M","-0.88%"
"Feb 23, 2017","9,493.40","9,519.80","9,541.80","9,479.70","276.00M","0.17%"
"Feb 24, 2017","9,453.50","9,513.70","9,530.40","9,383.10","285.87M","-0.42%"
"Feb 27, 2017","9,464.30","9,494.00","9,499.30","9,427.70","194.24M","0.11%"
"Feb 28, 2017","9,555.50","9,515.00","9,570.70","9,484.00","279.24M","0.96%"
"Mar 01, 2017","9,751.50","9,618.00","9,756.50","9,616.60","351.70M","2.05%"
"Mar 02, 2017","9,716.00","9,753.10","9,762.30","9,715.80","275.02M","-0.36%"
"Mar 03, 2017","9,798.50","9,694.50","9,799.60","9,669.20","308.71M","0.85%"
"Mar 06, 2017","9,804.10","9,772.30","9,825.30","9,753.90","228.40M","0.06%"
"Mar 07, 2017","9,801.70","9,817.70","9,819.80","9,767.40","172.06M","-0.02%"
"Mar 08, 2017","9,850.50","9,792.30","9,881.30","9,785.10","247.12M","0.50%"
"Mar 09, 2017","9,998.40","9,844.90","10,014.50","9,837.40","390.80M","1.50%"
"Mar 10, 2017","10,006.40","10,038.80","10,091.40","9,989.10","405.12M","0.08%"
"Mar 13, 2017","9,995.90","10,020.00","10,023.40","9,957.40","193.63M","-0.10%"
"Mar 14, 2017","9,905.10","9,987.70","9,995.00","9,886.90","234.66M","-0.91%"
"Mar 15, 2017","9,983.20","9,931.20","10,000.10","9,913.20","265.81M","0.79%"
"Mar 16, 2017","10,168.00","10,090.80","10,175.30","10,063.70","412.42M","1.85%"
"Mar 17, 2017","10,245.80","10,153.00","10,250.20","10,143.90","452.78M","0.77%"
"Mar 20, 2017","10,214.00","10,216.70","10,243.00","10,189.00","188.82M","-0.31%"
"Mar 21, 2017","10,211.90","10,270.50","10,334.70","10,188.90","313.02M","-0.02%"
"Mar 22, 2017","10,229.30","10,151.80","10,268.80","10,092.80","299.75M","0.17%"
"Mar 23, 2017","10,324.90","10,248.90","10,324.90","10,202.00","226.58M","0.93%"
"Mar 24, 2017","10,309.40","10,312.50","10,330.30","10,276.20","189.56M","-0.15%"
"Mar 27, 2017","10,302.90","10,218.50","10,302.90","10,191.10","221.94M","-0.06%"
"Mar 28, 2017","10,389.00","10,345.60","10,394.80","10,312.90","215.14M","0.84%"
"Mar 29, 2017","10,367.60","10,409.20","10,424.50","10,303.20","232.26M","-0.21%"
"Mar 30, 2017","10,405.90","10,372.10","10,406.00","10,348.50","207.20M","0.37%"
"Mar 31, 2017","10,462.90","10,368.50","10,462.90","10,352.20","252.48M","0.55%"
"Apr 03, 2017","10,325.30","10,457.70","10,457.70","10,324.60","321.62M","-1.32%"
"Apr 04, 2017","10,361.20","10,304.10","10,361.20","10,270.30","303.65M","0.35%"
"Apr 05, 2017","10,402.70","10,377.20","10,467.30","10,369.10","254.05M","0.40%"
"Apr 06, 2017","10,518.90","10,349.60","10,534.50","10,322.00","230.29M","1.12%"
"Apr 07, 2017","10,529.00","10,466.90","10,529.00","10,443.50","194.31M","0.10%"
"Apr 10, 2017","10,437.70","10,507.90","10,509.00","10,436.50","222.75M","-0.87%"
"Apr 11, 2017","10,416.30","10,381.40","10,463.20","10,358.90","309.44M","-0.21%"
"Apr 12, 2017","10,360.50","10,441.30","10,486.00","10,353.80","310.21M","-0.54%"
"Apr 13, 2017","10,326.10","10,347.90","10,350.40","10,264.60","233.81M","-0.33%"
"Apr 18, 2017","10,264.50","10,365.60","10,370.60","10,216.90","283.86M","-0.60%"
"Apr 19, 2017","10,370.30","10,272.70","10,377.50","10,266.00","324.42M","1.03%"
"Apr 20, 2017","10,372.50","10,349.30","10,473.90","10,328.50","292.27M","0.02%"
"Apr 21, 2017","10,377.00","10,388.60","10,434.40","10,307.70","325.22M","0.04%"
"Apr 24, 2017","10,766.80","10,714.20","10,769.80","10,668.00","496.99M","3.76%"
"Apr 25, 2017","10,783.10","10,786.10","10,828.80","10,719.00","299.93M","0.15%"
"Apr 26, 2017","10,763.40","10,810.40","10,815.30","10,710.90","278.42M","-0.18%"
"Apr 27, 2017","10,683.90","10,718.80","10,722.20","10,663.30","273.46M","-0.74%"
"Apr 28, 2017","10,715.80","10,658.40","10,745.50","10,622.80","298.34M","0.30%"
"May 02, 2017","10,820.30","10,737.70","10,820.30","10,719.40","225.31M","0.98%"
"May 03, 2017","10,837.00","10,793.00","10,841.10","10,769.00","192.96M","0.15%"
"May 04, 2017","11,012.90","10,872.10","11,012.90","10,856.40","310.82M","1.62%"
"May 05, 2017","11,135.40","10,971.50","11,135.40","10,967.20","363.49M","1.11%"
"May 08, 2017","11,096.30","11,177.30","11,184.40","11,036.80","316.18M","-0.35%"
"May 09, 2017","11,049.20","11,120.10","11,135.10","11,047.10","268.38M","-0.42%"
"May 10, 2017","11,034.80","11,029.60","11,053.50","10,958.40","347.63M","-0.13%"
"May 11, 2017","10,861.40","11,051.30","11,052.60","10,823.90","400.68M","-1.57%"
"May 12, 2017","10,897.00","10,861.90","10,907.60","10,836.00","262.44M","0.33%"
"May 15, 2017","10,957.80","10,941.10","10,960.50","10,891.90","200.10M","0.56%"
"May 16, 2017","10,982.40","10,959.80","10,991.20","10,928.30","263.76M","0.22%"
"May 17, 2017","10,786.10","10,925.90","10,965.90","10,761.30","304.08M","-1.79%"
"May 18, 2017","10,684.90","10,727.80","10,756.50","10,564.30","414.32M","-0.94%"
"May 19, 2017","10,835.40","10,711.80","10,843.60","10,689.90","320.25M","1.41%"
"May 22, 2017","10,793.40","10,843.50","10,851.00","10,761.40","226.73M","-0.39%"
"May 23, 2017","10,916.30","10,766.30","10,928.70","10,756.50","238.31M","1.14%"
"May 24, 2017","10,907.40","10,931.20","10,942.80","10,882.30","204.71M","-0.08%"
"May 25, 2017","10,937.70","10,971.20","10,983.90","10,920.70","184.80M","0.28%"
"May 26, 2017","10,904.20","10,911.10","10,918.80","10,801.60","179.95M","-0.31%"
"May 29, 2017","10,884.00","10,864.00","10,915.40","10,844.80","110.54M","-0.19%"
"May 30, 2017","10,876.90","10,812.50","10,918.50","10,788.70","217.85M","-0.07%"
"May 31, 2017","10,880.00","10,885.00","10,957.80","10,856.20","740.25M","0.03%"
"Jun 01, 2017","10,881.00","10,891.60","10,909.10","10,836.40","434.89M","0.01%"
"Jun 02, 2017","10,905.90","10,960.00","11,007.70","10,879.60","426.28M","0.23%"
"Jun 05, 2017","10,884.70","10,889.60","10,916.40","10,842.10","297.63M","-0.19%"
"Jun 06, 2017","10,879.70","10,859.00","10,907.80","10,817.90","403.56M","-0.05%"
"Jun 07, 2017","10,871.70","10,813.60","10,946.90","10,761.70","276.98M","-0.07%"
"Jun 08, 2017","10,953.10","10,847.20","10,981.30","10,837.40","262.97M","0.75%"
"Jun 09, 2017","10,978.30","10,947.20","11,048.00","10,884.70","223.09M","0.23%"
"Jun 12, 2017","10,842.40","10,929.70","10,936.60","10,818.50","193.10M","-1.24%"
"Jun 13, 2017","10,882.10","10,872.60","10,937.00","10,846.50","154.04M","0.37%"
"Jun 14, 2017","10,775.80","10,858.50","10,934.00","10,775.30","189.42M","-0.98%"
"Jun 15, 2017","10,699.60","10,750.80","10,751.60","10,598.00","225.30M","-0.71%"
"Jun 16, 2017","10,759.40","10,731.90","10,786.30","10,702.10","348.07M","0.56%"
"Jun 19, 2017","10,848.90","10,839.80","10,884.20","10,807.60","151.49M","0.83%"
"Jun 20, 2017","10,746.10","10,892.30","10,901.50","10,746.10","155.90M","-0.95%"
"Jun 21, 2017","10,740.70","10,721.90","10,761.50","10,615.90","138.99M","-0.05%"
"Jun 22, 2017","10,709.90","10,709.60","10,725.20","10,641.90","128.77M","-0.29%"
"Jun 23, 2017","10,630.80","10,685.60","10,715.50","10,596.30","120.33M","-0.74%"
"Jun 26, 2017","10,696.60","10,666.10","10,757.00","10,656.50","123.20M","0.62%"
"Jun 27, 2017","10,647.90","10,674.00","10,726.20","10,643.90","180.89M","-0.46%"
"Jun 28, 2017","10,702.70","10,607.80","10,716.70","10,526.60","232.69M","0.51%"
"Jun 29, 2017","10,531.10","10,735.90","10,772.00","10,514.50","242.89M","-1.60%"
"Jun 30, 2017","10,444.50","10,541.20","10,583.70","10,433.20","197.99M","-0.82%"
"Jul 03, 2017","10,604.20","10,507.60","10,615.10","10,502.20","161.64M","1.53%"
"Jul 04, 2017","10,566.70","10,543.30","10,611.40","10,530.30","150.48M","-0.35%"
"Jul 05, 2017","10,523.60","10,535.90","10,589.50","10,509.50","191.74M","-0.41%"
"Jul 06, 2017","10,498.40","10,546.10","10,546.20","10,402.00","211.68M","-0.24%"
"Jul 07, 2017","10,488.80","10,495.20","10,505.70","10,433.50","164.17M","-0.09%"
"Jul 10, 2017","10,509.50","10,525.40","10,535.90","10,451.40","152.20M","0.20%"
