"Date","Price","Open","High","Low","Vol.","Change %"
"May 25, 2016","4,476.43","4,459.26","4,488.52","4,453.05","150.24M","0.72%"
"May 26, 2016","4,487.96","4,478.57","4,494.03","4,469.76","130.27M","0.26%"
"May 27, 2016","4,512.54","4,490.95","4,512.54","4,489.16","135.69M","0.55%"
"May 31, 2016","4,523.89","4,513.85","4,526.84","4,497.65","318.25M","0.25%"
"Jun 01, 2016","4,520.07","4,507.18","4,530.39","4,502.78","145.69M","-0.08%"
"Jun 02, 2016","4,531.35","4,510.81","4,531.35","4,488.08","127.34M","0.25%"
"Jun 03, 2016","4,509.79","4,520.98","4,523.36","4,480.80","132.73M","-0.48%"
"Jun 06, 2016","4,523.63","4,517.88","4,536.55","4,510.33","127.66M","0.31%"
"Jun 07, 2016","4,513.09","4,527.86","4,532.30","4,511.42","135.95M","-0.23%"
"Jun 08, 2016","4,520.63","4,521.10","4,529.09","4,505.39","118.96M","0.17%"
"Jun 09, 2016","4,512.69","4,501.15","4,518.50","4,494.76","122.64M","-0.18%"
"Jun 10, 2016","4,461.05","4,473.08","4,480.48","4,447.33","153.84M","-1.14%"
"Jun 13, 2016","4,422.76","4,436.11","4,461.27","4,419.73","164.78M","-0.86%"
"Jun 14, 2016","4,424.91","4,413.71","4,439.73","4,392.43","146.88M","0.05%"
"Jun 15, 2016","4,409.51","4,433.68","4,439.61","4,404.58","153.60M","-0.35%"
"Jun 16, 2016","4,424.23","4,387.90","4,428.27","4,362.16","141.92M","0.33%"
"Jun 17, 2016","4,374.38","4,409.75","4,409.75","4,363.63","337.57M","-1.13%"
"Jun 20, 2016","4,400.16","4,424.11","4,444.06","4,397.36","156.38M","0.59%"
"Jun 21, 2016","4,413.40","4,408.03","4,422.66","4,398.64","136.38M","0.30%"
"Jun 22, 2016","4,404.73","4,413.40","4,442.02","4,400.88","141.18M","-0.20%"
"Jun 23, 2016","4,467.48","4,437.61","4,467.48","4,420.16","145.38M","1.42%"
"Jun 24, 2016","4,285.70","4,294.80","4,373.15","4,274.54","397.85M","-4.07%"
"Jun 27, 2016","4,201.06","4,247.71","4,249.00","4,179.73","249.47M","-1.97%"
"Jun 28, 2016","4,290.47","4,245.32","4,291.43","4,245.29","180.76M","2.13%"
"Jun 29, 2016","4,364.74","4,323.33","4,373.96","4,322.36","170.25M","1.73%"
"Jun 30, 2016","4,417.70","4,378.75","4,417.96","4,359.57","216.07M","1.21%"
"Jul 01, 2016","4,437.44","4,411.77","4,453.86","4,411.76","142.62M","0.45%"
"Jul 05, 2016","4,410.75","4,414.35","4,418.04","4,386.56","153.59M","-0.60%"
"Jul 06, 2016","4,444.70","4,388.43","4,447.23","4,375.72","158.41M","0.77%"
"Jul 07, 2016","4,459.58","4,451.15","4,468.31","4,438.80","128.26M","0.33%"
"Jul 08, 2016","4,528.36","4,484.92","4,529.72","4,476.50","150.52M","1.54%"
"Jul 11, 2016","4,554.71","4,544.33","4,569.97","4,544.33","140.23M","0.58%"
"Jul 12, 2016","4,577.61","4,579.85","4,588.24","4,570.56","155.63M","0.50%"
"Jul 13, 2016","4,565.77","4,589.13","4,589.95","4,565.70","141.99M","-0.26%"
"Jul 14, 2016","4,596.49","4,597.19","4,604.76","4,585.70","131.43M","0.67%"
"Jul 15, 2016","4,589.83","4,601.99","4,607.18","4,579.83","171.44M","-0.14%"
"Jul 18, 2016","4,619.68","4,595.06","4,627.57","4,591.83","120.91M","0.65%"
"Jul 19, 2016","4,603.28","4,601.68","4,617.47","4,595.38","143.02M","-0.36%"
"Jul 20, 2016","4,657.20","4,630.85","4,665.67","4,623.93","153.62M","1.17%"
"Jul 21, 2016","4,647.02","4,662.95","4,669.53","4,634.07","153.34M","-0.22%"
"Jul 22, 2016","4,666.07","4,650.98","4,670.54","4,635.22","142.49M","0.41%"
"Jul 25, 2016","4,665.93","4,662.90","4,667.09","4,650.50","145.68M","-0.00%"
"Jul 26, 2016","4,672.11","4,664.10","4,687.90","4,648.92","176.92M","0.13%"
"Jul 27, 2016","4,702.89","4,711.11","4,716.07","4,685.11","193.59M","0.66%"
"Jul 28, 2016","4,721.41","4,710.23","4,725.78","4,696.09","157.55M","0.39%"
"Jul 29, 2016","4,730.23","4,734.70","4,743.26","4,715.77","177.13M","0.19%"
"Aug 01, 2016","4,756.04","4,734.44","4,767.24","4,728.73","137.71M","0.55%"
"Aug 02, 2016","4,719.21","4,748.42","4,752.29","4,689.55","167.16M","-0.77%"
"Aug 03, 2016","4,734.33","4,716.58","4,734.33","4,712.10","135.26M","0.32%"
"Aug 04, 2016","4,743.81","4,731.54","4,749.09","4,719.01","133.25M","0.20%"
"Aug 05, 2016","4,791.21","4,769.17","4,799.86","4,763.58","158.70M","1.00%"
"Aug 08, 2016","4,784.74","4,791.10","4,794.14","4,770.22","129.12M","-0.14%"
"Aug 09, 2016","4,795.75","4,787.92","4,811.02","4,786.38","112.57M","0.23%"
"Aug 10, 2016","4,783.39","4,799.83","4,799.88","4,771.98","111.87M","-0.26%"
"Aug 11, 2016","4,803.31","4,800.59","4,813.36","4,790.65","116.20M","0.42%"
"Aug 12, 2016","4,807.08","4,794.35","4,807.53","4,790.49","124.57M","0.08%"
"Aug 15, 2016","4,827.12","4,814.77","4,837.67","4,812.45","119.28M","0.42%"
"Aug 16, 2016","4,797.19","4,814.21","4,814.96","4,796.92","118.70M","-0.62%"
"Aug 17, 2016","4,805.45","4,799.03","4,807.05","4,772.43","122.41M","0.17%"
"Aug 18, 2016","4,808.68","4,802.33","4,814.54","4,794.29","114.98M","0.07%"
"Aug 19, 2016","4,806.14","4,800.20","4,816.00","4,786.27","149.29M","-0.05%"
"Aug 22, 2016","4,808.56","4,797.95","4,817.36","4,791.06","118.40M","0.05%"
"Aug 23, 2016","4,818.48","4,828.79","4,836.45","4,816.76","122.81M","0.21%"
"Aug 24, 2016","4,783.48","4,812.49","4,821.30","4,770.73","121.15M","-0.73%"
"Aug 25, 2016","4,775.43","4,773.68","4,792.47","4,768.00","116.22M","-0.17%"
"Aug 26, 2016","4,783.69","4,782.46","4,815.58","4,758.10","126.72M","0.17%"
"Aug 29, 2016","4,791.09","4,787.93","4,804.42","4,784.62","113.92M","0.15%"
"Aug 30, 2016","4,775.99","4,787.77","4,797.62","4,760.28","116.59M","-0.32%"
"Aug 31, 2016","4,771.06","4,770.23","4,775.19","4,751.69","143.38M","-0.10%"
"Sep 01, 2016","4,783.94","4,774.81","4,787.94","4,750.24","124.27M","0.27%"
"Sep 02, 2016","4,798.74","4,806.15","4,816.70","4,781.61","117.07M","0.31%"
"Sep 06, 2016","4,829.51","4,806.66","4,829.51","4,797.35","151.27M","0.64%"
"Sep 07, 2016","4,831.86","4,829.91","4,839.59","4,813.99","164.96M","0.05%"
"Sep 08, 2016","4,804.00","4,816.48","4,816.48","4,791.22","146.89M","-0.58%"
"Sep 09, 2016","4,681.53","4,763.04","4,773.77","4,681.53","197.16M","-2.55%"
"Sep 12, 2016","4,764.65","4,656.59","4,772.44","4,656.51","171.80M","1.78%"
"Sep 13, 2016","4,722.85","4,740.00","4,756.20","4,701.79","169.49M","-0.88%"
"Sep 14, 2016","4,746.06","4,726.75","4,770.39","4,726.75","155.79M","0.49%"
"Sep 15, 2016","4,819.90","4,749.70","4,826.02","4,748.67","164.05M","1.56%"
"Sep 16, 2016","4,818.05","4,811.79","4,821.85","4,794.20","407.40M","-0.04%"
"Sep 19, 2016","4,796.07","4,833.84","4,843.76","4,787.44","133.68M","-0.46%"
"Sep 20, 2016","4,805.22","4,813.78","4,824.21","4,797.78","127.29M","0.19%"
"Sep 21, 2016","4,853.75","4,826.58","4,858.57","4,797.90","158.39M","1.01%"
"Sep 22, 2016","4,891.36","4,879.28","4,895.50","4,876.37","139.19M","0.77%"
"Sep 23, 2016","4,858.91","4,881.45","4,882.42","4,853.41","139.35M","-0.66%"
"Sep 26, 2016","4,817.17","4,830.17","4,837.34","4,812.31","127.50M","-0.86%"
"Sep 27, 2016","4,866.71","4,813.89","4,868.38","4,811.28","128.21M","1.03%"
"Sep 28, 2016","4,875.27","4,871.84","4,877.30","4,850.03","122.42M","0.18%"
"Sep 29, 2016","4,838.30","4,868.46","4,875.52","4,819.02","159.55M","-0.76%"
"Sep 30, 2016","4,875.70","4,856.10","4,889.23","4,846.90","213.99M","0.77%"
"Oct 03, 2016","4,866.62","4,864.63","4,872.14","4,848.21","120.30M","-0.19%"
"Oct 04, 2016","4,859.47","4,880.57","4,891.50","4,841.72","134.60M","-0.15%"
"Oct 05, 2016","4,877.75","4,872.98","4,891.35","4,870.81","126.14M","0.38%"
"Oct 06, 2016","4,873.92","4,871.95","4,883.97","4,851.53","134.93M","-0.08%"
"Oct 07, 2016","4,864.52","4,883.94","4,884.69","4,840.93","135.69M","-0.19%"
"Oct 10, 2016","4,893.77","4,887.73","4,904.72","4,885.59","118.29M","0.60%"
"Oct 11, 2016","4,821.91","4,890.17","4,890.17","4,804.24","168.91M","-1.47%"
"Oct 12, 2016","4,819.64","4,824.27","4,836.55","4,806.33","125.64M","-0.05%"
"Oct 13, 2016","4,803.10","4,785.59","4,816.33","4,760.07","145.17M","-0.34%"
"Oct 14, 2016","4,808.48","4,828.90","4,845.99","4,806.73","138.75M","0.11%"
"Oct 17, 2016","4,796.17","4,808.47","4,814.88","4,790.45","118.95M","-0.26%"
"Oct 18, 2016","4,839.72","4,849.91","4,860.68","4,837.31","129.71M","0.91%"
"Oct 19, 2016","4,836.61","4,833.81","4,845.07","4,830.68","134.84M","-0.06%"
"Oct 20, 2016","4,832.71","4,831.31","4,842.32","4,805.84","161.44M","-0.08%"
"Oct 21, 2016","4,851.86","4,836.54","4,853.61","4,822.78","178.78M","0.40%"
"Oct 24, 2016","4,909.97","4,884.16","4,911.59","4,880.77","142.48M","1.20%"
"Oct 25, 2016","4,891.45","4,908.19","4,911.76","4,885.90","127.15M","-0.38%"
"Oct 26, 2016","4,860.59","4,863.52","4,886.32","4,846.44","144.42M","-0.63%"
"Oct 27, 2016","4,836.45","4,883.07","4,885.83","4,831.69","171.72M","-0.50%"
"Oct 28, 2016","4,805.59","4,820.50","4,848.55","4,794.07","170.31M","-0.64%"
"Oct 31, 2016","4,801.27","4,821.31","4,823.91","4,801.16","153.18M","-0.09%"
"Nov 01, 2016","4,766.94","4,810.30","4,811.02","4,726.35","163.85M","-0.72%"
"Nov 02, 2016","4,726.91","4,764.83","4,773.65","4,717.56","163.19M","-0.84%"
"Nov 03, 2016","4,679.10","4,718.53","4,732.20","4,673.05","164.42M","-1.01%"
"Nov 04, 2016","4,660.46","4,647.59","4,697.94","4,647.59","182.45M","-0.40%"
"Nov 07, 2016","4,773.73","4,737.98","4,777.06","4,731.79","169.86M","2.43%"
"Nov 08, 2016","4,804.92","4,766.48","4,824.97","4,757.24","142.37M","0.65%"
"Nov 09, 2016","4,825.18","4,748.90","4,832.94","4,747.35","257.37M","0.42%"
"Nov 10, 2016","4,747.03","4,849.71","4,855.79","4,685.74","264.14M","-1.62%"
"Nov 11, 2016","4,751.95","4,729.14","4,759.82","4,711.96","197.42M","0.10%"
"Nov 14, 2016","4,702.05","4,752.61","4,753.27","4,677.41","202.04M","-1.05%"
"Nov 15, 2016","4,764.47","4,733.57","4,778.65","4,727.98","178.77M","1.33%"
"Nov 16, 2016","4,792.27","4,745.03","4,794.57","4,742.94","158.19M","0.58%"
"Nov 17, 2016","4,826.59","4,789.78","4,826.75","4,781.72","159.45M","0.72%"
"Nov 18, 2016","4,808.04","4,832.81","4,840.81","4,804.44","171.17M","-0.38%"
"Nov 21, 2016","4,859.00","4,822.03","4,862.23","4,819.57","148.18M","1.06%"
"Nov 22, 2016","4,873.84","4,876.92","4,884.63","4,861.07","153.95M","0.31%"
"Nov 23, 2016","4,853.86","4,856.72","4,859.66","4,832.59","133.25M","-0.41%"
"Nov 25, 2016","4,870.02","4,861.47","4,870.90","4,853.04","69.88M","0.33%"
"Nov 28, 2016","4,857.02","4,861.73","4,878.87","4,852.71","135.38M","-0.27%"
"Nov 29, 2016","4,873.21","4,859.85","4,896.57","4,848.89","155.91M","0.33%"
"Nov 30, 2016","4,810.81","4,876.30","4,880.76","4,810.81","224.93M","-1.28%"
"Dec 01, 2016","4,734.10","4,806.77","4,810.44","4,723.57","192.25M","-1.59%"
"Dec 02, 2016","4,739.37","4,734.38","4,759.03","4,721.41","166.51M","0.11%"
"Dec 05, 2016","4,778.14","4,762.34","4,795.28","4,743.53","156.27M","0.82%"
"Dec 06, 2016","4,788.67","4,786.06","4,796.58","4,769.39","139.28M","0.22%"
"Dec 07, 2016","4,851.94","4,778.86","4,854.32","4,765.44","185.41M","1.32%"
"Dec 08, 2016","4,859.19","4,849.75","4,869.56","4,843.04","147.87M","0.15%"
"Dec 09, 2016","4,895.90","4,878.54","4,897.24","4,877.18","145.40M","0.76%"
"Dec 12, 2016","4,874.30","4,878.04","4,882.98","4,854.27","148.96M","-0.44%"
"Dec 13, 2016","4,935.84","4,893.65","4,960.48","4,890.15","162.84M","1.26%"
"Dec 14, 2016","4,921.22","4,943.64","4,955.25","4,910.76","172.98M","-0.30%"
"Dec 15, 2016","4,933.41","4,925.65","4,959.90","4,919.81","165.26M","0.25%"
"Dec 16, 2016","4,914.86","4,945.04","4,952.14","4,904.38","360.12M","-0.38%"
"Dec 19, 2016","4,934.85","4,919.16","4,963.00","4,911.75","128.92M","0.41%"
"Dec 20, 2016","4,953.80","4,948.34","4,961.55","4,944.32","122.29M","0.38%"
"Dec 21, 2016","4,948.90","4,952.07","4,957.45","4,938.24","106.37M","-0.10%"
"Dec 22, 2016","4,934.39","4,948.36","4,948.36","4,917.33","128.69M","-0.29%"
"Dec 23, 2016","4,940.02","4,927.53","4,940.04","4,922.94","77.21M","0.11%"
"Dec 27, 2016","4,965.81","4,948.92","4,992.08","4,947.59","86.84M","0.52%"
"Dec 28, 2016","4,926.29","4,976.42","4,978.43","4,922.09","99.57M","-0.80%"
"Dec 29, 2016","4,918.28","4,923.93","4,933.71","4,903.28","91.50M","-0.16%"
"Dec 30, 2016","4,863.62","4,925.36","4,927.16","4,853.93","147.63M","-1.11%"
"Jan 03, 2017","4,911.33","4,900.85","4,928.49","4,884.52","152.44M","0.98%"
"Jan 04, 2017","4,937.20","4,920.79","4,944.74","4,919.80","141.13M","0.53%"
"Jan 05, 2017","4,964.95","4,936.35","4,967.90","4,935.34","140.49M","0.56%"
"Jan 06, 2017","5,007.08","4,973.87","5,020.70","4,957.82","131.38M","0.85%"
"Jan 09, 2017","5,024.90","5,013.82","5,033.32","5,009.45","140.37M","0.36%"
"Jan 10, 2017","5,035.17","5,027.50","5,049.83","5,016.19","140.06M","0.20%"
"Jan 11, 2017","5,050.21","5,033.88","5,050.21","5,012.65","143.04M","0.30%"
"Jan 12, 2017","5,041.43","5,029.28","5,044.36","4,995.07","115.24M","-0.17%"
"Jan 13, 2017","5,059.51","5,047.56","5,066.95","5,045.92","115.81M","0.36%"
"Jan 17, 2017","5,044.65","5,043.07","5,053.20","5,029.61","137.77M","-0.29%"
"Jan 18, 2017","5,055.85","5,050.26","5,058.20","5,039.18","128.66M","0.22%"
"Jan 19, 2017","5,051.17","5,061.10","5,078.41","5,041.21","144.68M","-0.09%"
"Jan 20, 2017","5,063.20","5,070.15","5,085.34","5,050.02","182.46M","0.24%"
"Jan 23, 2017","5,065.70","5,055.97","5,073.24","5,035.49","155.91M","0.05%"
"Jan 24, 2017","5,101.06","5,079.61","5,108.22","5,068.37","146.69M","0.70%"
"Jan 25, 2017","5,151.47","5,132.87","5,153.18","5,129.00","168.42M","0.99%"
"Jan 26, 2017","5,156.92","5,164.12","5,168.20","5,148.85","186.33M","0.11%"
"Jan 27, 2017","5,168.06","5,169.49","5,172.43","5,150.18","159.04M","0.22%"
"Jan 30, 2017","5,129.33","5,146.41","5,146.88","5,098.34","148.59M","-0.75%"
"Jan 31, 2017","5,116.77","5,107.47","5,116.80","5,086.33","164.56M","-0.24%"
"Feb 01, 2017","5,152.69","5,157.83","5,162.46","5,128.90","180.50M","0.70%"
"Feb 02, 2017","5,147.70","5,141.27","5,162.56","5,128.76","156.58M","-0.10%"
"Feb 03, 2017","5,161.60","5,153.61","5,165.47","5,147.58","128.65M","0.27%"
"Feb 06, 2017","5,167.96","5,154.18","5,167.96","5,148.06","134.53M","0.12%"
"Feb 07, 2017","5,185.88","5,178.85","5,196.27","5,174.34","140.08M","0.35%"
"Feb 08, 2017","5,196.58","5,176.50","5,201.57","5,168.98","151.24M","0.21%"
"Feb 09, 2017","5,212.16","5,200.17","5,221.62","5,196.07","156.63M","0.30%"
"Feb 10, 2017","5,226.69","5,219.81","5,234.27","5,212.84","158.44M","0.28%"
"Feb 13, 2017","5,256.82","5,242.49","5,262.42","5,241.00","133.12M","0.58%"
"Feb 14, 2017","5,271.07","5,251.36","5,271.10","5,238.69","149.29M","0.27%"
"Feb 15, 2017","5,302.39","5,266.12","5,304.34","5,264.44","148.49M","0.59%"
"Feb 16, 2017","5,300.64","5,306.38","5,316.79","5,287.54","151.91M","-0.03%"
"Feb 17, 2017","5,324.72","5,295.49","5,324.72","5,291.70","183.46M","0.45%"
"Feb 21, 2017","5,350.73","5,334.57","5,353.16","5,330.47","154.40M","0.49%"
"Feb 22, 2017","5,352.13","5,345.18","5,354.73","5,335.80","138.10M","0.03%"
"Feb 23, 2017","5,332.37","5,358.03","5,358.53","5,309.99","142.76M","-0.37%"
"Feb 24, 2017","5,343.31","5,305.23","5,343.31","5,304.01","147.75M","0.21%"
"Feb 27, 2017","5,347.55","5,330.56","5,347.88","5,322.14","135.62M","0.08%"
"Feb 28, 2017","5,330.31","5,344.18","5,347.47","5,316.70","174.92M","-0.32%"
"Mar 01, 2017","5,390.99","5,368.65","5,398.43","5,355.38","156.94M","1.14%"
"Mar 02, 2017","5,363.26","5,386.34","5,387.73","5,355.53","143.01M","-0.51%"
"Mar 03, 2017","5,373.48","5,355.21","5,373.48","5,344.48","132.00M","0.19%"
"Mar 06, 2017","5,360.31","5,352.61","5,368.27","5,338.61","136.05M","-0.25%"
"Mar 07, 2017","5,351.28","5,348.20","5,373.26","5,341.43","135.71M","-0.17%"
"Mar 08, 2017","5,359.81","5,351.35","5,375.77","5,348.73","137.58M","0.16%"
"Mar 09, 2017","5,363.98","5,355.78","5,370.66","5,336.08","132.85M","0.08%"
"Mar 10, 2017","5,385.90","5,390.46","5,394.66","5,364.10","158.12M","0.41%"
"Mar 13, 2017","5,394.57","5,387.73","5,396.39","5,382.02","139.57M","0.16%"
"Mar 14, 2017","5,382.17","5,382.79","5,384.88","5,360.70","119.14M","-0.23%"
"Mar 15, 2017","5,416.25","5,392.48","5,426.84","5,375.88","151.18M","0.63%"
"Mar 16, 2017","5,412.08","5,421.46","5,423.66","5,399.27","130.54M","-0.08%"
"Mar 17, 2017","5,408.76","5,413.47","5,423.28","5,406.81","384.11M","-0.06%"
"Mar 20, 2017","5,413.31","5,406.02","5,426.47","5,400.16","117.76M","0.08%"
"Mar 21, 2017","5,332.53","5,433.28","5,439.58","5,328.71","175.49M","-1.49%"
"Mar 22, 2017","5,367.56","5,332.64","5,372.27","5,327.25","138.37M","0.66%"
"Mar 23, 2017","5,355.14","5,356.71","5,375.43","5,346.30","136.04M","-0.23%"
"Mar 24, 2017","5,363.99","5,376.74","5,392.28","5,345.94","166.79M","0.17%"
"Mar 27, 2017","5,374.27","5,320.96","5,383.22","5,316.02","137.81M","0.19%"
"Mar 28, 2017","5,407.21","5,371.90","5,422.25","5,363.29","130.75M","0.61%"
"Mar 29, 2017","5,430.27","5,410.14","5,433.36","5,405.10","118.70M","0.43%"
"Mar 30, 2017","5,439.74","5,430.31","5,446.51","5,425.30","109.71M","0.17%"
"Mar 31, 2017","5,436.23","5,430.99","5,451.50","5,427.50","150.89M","-0.06%"
"Apr 03, 2017","5,432.20","5,440.20","5,453.44","5,403.31","153.34M","-0.07%"
"Apr 04, 2017","5,440.41","5,415.53","5,441.34","5,415.30","128.46M","0.15%"
"Apr 05, 2017","5,418.52","5,447.27","5,479.86","5,409.04","150.09M","-0.40%"
"Apr 06, 2017","5,420.88","5,423.65","5,435.06","5,407.87","133.50M","0.04%"
"Apr 07, 2017","5,418.37","5,420.94","5,434.18","5,400.08","120.95M","-0.05%"
"Apr 10, 2017","5,421.68","5,423.57","5,442.71","5,406.58","118.10M","0.06%"
"Apr 11, 2017","5,398.40","5,413.91","5,422.79","5,359.14","143.45M","-0.43%"
"Apr 12, 2017","5,377.03","5,394.61","5,399.55","5,370.24","137.17M","-0.40%"
"Apr 13, 2017","5,353.59","5,370.69","5,398.99","5,353.59","121.14M","-0.44%"
"Apr 17, 2017","5,399.20","5,369.21","5,399.20","5,367.59","111.92M","0.85%"
"Apr 18, 2017","5,391.66","5,383.73","5,405.54","5,377.91","113.38M","-0.14%"
"Apr 19, 2017","5,399.64","5,416.30","5,431.00","5,392.27","138.28M","0.15%"
"Apr 20, 2017","5,443.53","5,422.47","5,455.88","5,413.31","144.92M","0.81%"
"Apr 21, 2017","5,442.05","5,447.27","5,450.81","5,430.22","160.78M","-0.03%"
"Apr 24, 2017","5,508.03","5,503.27","5,513.57","5,494.46","157.48M","1.21%"
"Apr 25, 2017","5,548.19","5,523.48","5,557.93","5,521.52","152.60M","0.73%"
"Apr 26, 2017","5,541.09","5,553.60","5,563.97","5,537.99","148.80M","-0.13%"
"Apr 27, 2017","5,571.28","5,555.27","5,573.26","5,551.55","162.71M","0.54%"
"Apr 28, 2017","5,583.53","5,598.47","5,600.00","5,575.20","195.39M","0.22%"
"May 01, 2017","5,629.63","5,602.44","5,640.48","5,600.31","145.11M","0.83%"
"May 02, 2017","5,644.07","5,642.41","5,645.08","5,625.49","157.85M","0.26%"
"May 03, 2017","5,625.16","5,624.88","5,629.78","5,608.16","164.71M","-0.34%"
"May 04, 2017","5,626.32","5,623.57","5,633.49","5,606.05","147.07M","0.02%"
"May 05, 2017","5,646.09","5,640.78","5,646.09","5,619.60","131.84M","0.35%"
"May 08, 2017","5,659.07","5,649.18","5,659.07","5,638.00","155.23M","0.23%"
"May 09, 2017","5,678.31","5,667.98","5,691.21","5,664.00","149.96M","0.34%"
"May 10, 2017","5,681.68","5,681.33","5,683.64","5,661.44","156.99M","0.06%"
"May 11, 2017","5,674.22","5,662.59","5,675.49","5,637.40","155.48M","-0.13%"
"May 12, 2017","5,686.81","5,683.58","5,687.42","5,672.03","135.43M","0.22%"
"May 15, 2017","5,704.48","5,687.97","5,706.61","5,683.10","156.53M","0.31%"
"May 16, 2017","5,724.44","5,715.15","5,724.71","5,699.41","142.39M","0.35%"
"May 17, 2017","5,580.55","5,673.62","5,688.74","5,578.16","207.60M","-2.51%"
"May 18, 2017","5,626.31","5,569.81","5,645.08","5,568.47","187.64M","0.82%"
"May 19, 2017","5,651.56","5,640.71","5,673.63","5,640.68","199.15M","0.45%"
"May 22, 2017","5,699.40","5,662.95","5,701.05","5,661.59","144.23M","0.85%"
"May 23, 2017","5,703.35","5,714.94","5,716.55","5,690.20","144.39M","0.07%"
"May 24, 2017","5,730.30","5,720.83","5,732.57","5,705.17","132.82M","0.47%"
"May 25, 2017","5,778.37","5,748.29","5,793.13","5,738.82","139.71M","0.84%"
"May 26, 2017","5,788.36","5,782.17","5,790.19","5,771.71","120.98M","0.17%"
"May 30, 2017","5,794.63","5,785.38","5,799.98","5,781.37","135.40M","0.11%"
"May 31, 2017","5,788.80","5,812.97","5,813.26","5,762.56","228.65M","-0.10%"
"Jun 01, 2017","5,816.51","5,804.16","5,816.60","5,779.89","144.79M","0.48%"
"Jun 02, 2017","5,881.46","5,834.41","5,881.46","5,825.74","157.72M","1.12%"
"Jun 05, 2017","5,878.12","5,881.22","5,888.92","5,871.09","125.50M","-0.06%"
"Jun 06, 2017","5,856.77","5,869.48","5,890.88","5,848.32","141.13M","-0.36%"
"Jun 07, 2017","5,877.59","5,871.77","5,883.19","5,845.96","141.27M","0.36%"
"Jun 08, 2017","5,885.30","5,894.75","5,895.18","5,852.65","175.68M","0.13%"
"Jun 09, 2017","5,741.94","5,891.66","5,897.69","5,657.76","273.59M","-2.44%"
"Jun 12, 2017","5,708.18","5,677.16","5,716.20","5,633.34","257.94M","-0.59%"
"Jun 13, 2017","5,751.82","5,740.21","5,760.54","5,709.17","236.56M","0.76%"
"Jun 14, 2017","5,727.07","5,774.12","5,774.19","5,682.35","177.99M","-0.43%"
"Jun 15, 2017","5,700.89","5,661.36","5,707.37","5,634.58","171.75M","-0.46%"
"Jun 16, 2017","5,681.48","5,694.21","5,695.74","5,656.62","544.04M","-0.34%"
"Jun 19, 2017","5,772.22","5,729.54","5,776.36","5,724.49","152.06M","1.60%"
"Jun 20, 2017","5,726.31","5,762.99","5,772.17","5,725.01","150.25M","-0.80%"
"Jun 21, 2017","5,782.39","5,740.58","5,784.92","5,737.01","149.16M","0.98%"
"Jun 22, 2017","5,779.87","5,787.44","5,802.46","5,767.87","145.41M","-0.04%"
"Jun 23, 2017","5,803.10","5,775.03","5,810.31","5,759.70","278.84M","0.40%"
"Jun 26, 2017","5,777.59","5,832.31","5,845.15","5,765.87","142.52M","-0.44%"
"Jun 27, 2017","5,671.60","5,752.72","5,761.04","5,671.60","173.25M","-1.83%"
"Jun 28, 2017","5,753.03","5,693.48","5,757.23","5,660.53","147.74M","1.44%"
"Jun 29, 2017","5,653.02","5,723.31","5,723.66","5,599.44","181.77M","-1.74%"
"Jun 30, 2017","5,646.92","5,676.40","5,681.90","5,637.74","192.49M","-0.11%"
"Jul 03, 2017","5,596.96","5,680.36","5,684.98","5,592.53","103.40M","-0.88%"
"Jul 05, 2017","5,648.82","5,611.00","5,663.60","5,593.66","164.30M","0.93%"
"Jul 06, 2017","5,597.90","5,606.42","5,628.84","5,579.64","161.64M","-0.90%"
"Jul 07, 2017","5,656.47","5,618.85","5,673.02","5,618.85","130.79M","1.05%"
"Jul 10, 2017","5,694.15","5,662.71","5,708.61","5,650.26","136.24M","0.67%"
"Jul 11, 2017","5,709.80","5,687.03","5,717.91","5,667.27","133.08M","0.27%"
"Jul 12, 2017","5,778.95","5,757.19","5,785.00","5,749.65","143.96M","1.21%"
"Jul 13, 2017","5,793.36","5,785.32","5,806.18","5,776.62","140.45M","0.25%"
"Jul 14, 2017","5,838.08","5,815.04","5,844.80","5,799.85","123.65M","0.77%"
"Jul 17, 2017","5,839.74","5,845.82","5,860.64","5,830.25","125.58M","0.03%"
"Jul 18, 2017","5,880.10","5,832.92","5,880.55","5,818.20","123.42M","0.69%"
"Jul 19, 2017","5,916.16","5,898.40","5,922.37","5,895.53","145.63M","0.61%"
"Jul 20, 2017","5,921.22","5,929.58","5,932.61","5,896.61","144.93M","0.09%"
"Jul 21, 2017","5,921.52","5,905.60","5,921.52","5,890.25","162.46M","0.01%"
"Jul 24, 2017","5,941.37","5,920.93","5,950.57","5,912.74","141.03M","0.34%"
"Jul 25, 2017","5,930.65","5,927.10","5,945.06","5,916.29","147.88M","-0.18%"
"Jul 26, 2017","5,950.73","5,944.16","5,954.38","5,939.17","145.01M","0.34%"
"Jul 27, 2017","5,917.03","5,994.02","5,995.77","5,847.05","243.14M","-0.57%"
"Jul 28, 2017","5,908.92","5,883.70","5,918.31","5,868.92","158.39M","-0.14%"
"Jul 31, 2017","5,880.33","5,928.69","5,932.37","5,871.79","187.75M","-0.48%"
"Aug 01, 2017","5,895.17","5,900.64","5,905.29","5,880.45","144.47M","0.25%"
"Aug 02, 2017","5,914.23","5,934.07","5,936.15","5,859.62","178.27M","0.32%"
"Aug 03, 2017","5,891.20","5,915.73","5,917.47","5,879.72","148.83M","-0.39%"
"Aug 04, 2017","5,899.90","5,899.69","5,912.56","5,877.06","143.11M","0.15%"
