"","price","amount"
"1252","10155.33000000","0.00532200"
"1253","10155.24000000","0.01740800"
"1254","10155.00000000","0.37000000"
"1255","10154.86000000","0.01740800"
"1256","10154.79000000","0.04383100"
"1257","10154.75000000","0.00359100"
"1258","10154.73000000","0.01746900"
"1259","10154.72000000","0.00577800"
"1260","10154.53000000","0.01585300"
"1261","10154.28000000","0.09076000"
"1262","10154.26000000","0.00400000"
"1263","10154.07000000","0.01745000"
"1264","10154.00000000","0.20000000"
"1265","10153.96000000","0.00577300"
"1266","10153.93000000","0.00169400"
"1267","10153.85000000","0.01586800"
"1268","10153.84000000","0.00851500"
"1269","10153.54000000","0.04601000"
"1270","10153.48000000","0.01753500"
"1271","10153.45000000","0.01000000"
"1272","10153.16000000","0.07072100"
"1273","10153.09000000","0.00266500"
"1274","10153.06000000","0.00484000"
"1275","10153.05000000","0.00160100"
"1276","10153.00000000","0.19950400"
"1277","10152.94000000","0.00105900"
"1278","10152.91000000","0.00413100"
"1279","10152.90000000","0.01271300"
"1280","10152.70000000","0.03484200"
"1281","10152.65000000","0.01741900"
"1282","10152.50000000","2.00000000"
"1283","10152.44000000","0.00131800"
"1284","10152.25000000","0.00985000"
"1285","10152.02000000","0.00905800"
"1286","10152.00000000","0.04000000"
"1287","10151.92000000","0.00118200"
"1288","10151.89000000","0.00150000"
"1289","10151.85000000","0.00098600"
"1290","10151.81000000","0.03503500"
"1291","10151.63000000","0.00451800"
"1292","10151.60000000","0.16303400"
"1293","10151.56000000","0.00197000"
"1294","10151.41000000","0.00103100"
"1295","10151.33000000","0.04145600"
"1296","10151.29000000","0.00098600"
"1297","10151.11000000","0.02500000"
"1298","10151.02000000","0.03936500"
"1299","10151.00000000","0.20095400"
"1300","10150.87000000","0.00153700"
"1301","10150.86000000","0.00128300"
"1302","10150.82000000","0.00114500"
"1303","10150.76000000","0.11163100"
"1304","10150.66000000","0.09098600"
"1305","10150.64000000","0.00118200"
"1306","10150.50000000","0.00099500"
"1307","10150.40000000","0.00689000"
"1308","10150.22000000","0.01022000"
"1309","10150.02000000","1.73003100"
"1310","10150.01000000","0.04975900"
"1311","10150.00000000","7.26688300"
"1312","10149.91000000","0.00196800"
"1313","10149.81000000","0.01187300"
"1314","10149.68000000","0.00132300"
"1315","10149.55000000","0.00104400"
"1316","10149.52000000","3.88630600"
"1317","10149.40000000","0.01811400"
"1318","10149.10000000","0.00098600"
"1319","10149.00000000","0.00641300"
"1320","10148.94000000","0.00195900"
"1321","10148.79000000","0.00114200"
"1322","10148.78000000","0.00120800"
"1323","10148.72000000","0.01733100"
"1324","10148.62000000","0.03000000"
"1325","10148.41000000","0.12913600"
"1326","10148.35000000","0.01733100"
"1327","10148.01000000","0.00606000"
"1328","10148.00000000","5.31941500"
"1329","10147.72000000","0.01733100"
"1330","10147.66000000","0.03816000"
"1331","10147.54000000","0.00120700"
"1332","10147.52000000","0.00631300"
"1333","10147.49000000","0.00346700"
"1334","10147.41000000","0.00597800"
"1335","10147.40000000","0.01602000"
"1336","10147.36000000","0.00177000"
"1337","10147.34000000","0.00098600"
"1338","10147.31000000","0.00219200"
"1339","10147.13000000","0.00474000"
"1340","10147.00000000","0.03872400"
"1341","10146.87000000","0.01160000"
"1342","10146.81000000","0.00572100"
"1343","10146.73000000","0.00117100"
"1344","10146.35000000","0.00098600"
"1345","10146.31000000","0.00138900"
"1346","10146.16000000","0.09547500"
"1347","10145.72000000","0.14692200"
"1348","10145.61000000","0.00098600"
"1349","10145.57000000","0.00602400"
"1350","10145.50000000","0.20000000"
"1351","10145.47000000","0.00335300"
"1352","10145.45000000","0.00106300"
"1353","10145.39000000","0.00111500"
"1354","10145.31000000","0.00128400"
"1355","10145.10000000","0.00490800"
"1356","10145.00000000","0.33683100"
"1357","10144.85000000","0.00953000"
"1358","10144.82000000","0.00124500"
"1359","10144.79000000","0.00211100"
"1360","10144.47000000","0.02584200"
"1361","10144.00000000","0.01971600"
"1362","10143.98000000","9.66000000"
"1363","10143.85000000","0.01118000"
"1364","10143.45000000","0.01012900"
"1365","10143.26000000","0.00139700"
"1366","10142.99000000","0.00780000"
"1367","10142.85000000","0.04540300"
"1368","10142.76000000","0.01980800"
"1369","10142.70000000","0.00539000"
"1370","10142.64000000","0.00169600"
"1371","10142.52000000","0.00693700"
"1372","10142.42000000","1.00000000"
"1373","10142.36000000","0.00103200"
"1374","10142.32000000","0.04929800"
"1375","10142.29000000","0.00673700"
"1376","10142.14000000","0.00762000"
"1377","10142.03000000","0.00443600"
"1378","10141.99000000","0.00498900"
"1379","10141.84000000","0.00150000"
"1380","10141.83000000","0.00134500"
"1381","10141.82000000","0.01000000"
"1382","10141.72000000","0.00170000"
"1383","10141.28000000","0.03786700"
"1384","10141.22000000","0.00196900"
"1385","10141.14000000","0.01000000"
"1386","10140.94000000","0.00231700"
"1387","10140.92000000","0.00386800"
"1388","10140.55000000","0.00157700"
"1389","10140.54000000","0.00734500"
"1390","10140.33000000","0.01841500"
"1391","10140.24000000","0.06313700"
"1392","10140.00000000","10.52388100"
"1393","10139.99000000","0.00300000"
"1394","10139.98000000","0.00098700"
"1395","10139.97000000","0.01841500"
"1396","10139.77000000","0.00128500"
"1397","10139.71000000","0.01449800"
"1398","10139.60000000","0.00120900"
"1399","10139.50000000","0.06306300"
"1400","10139.47000000","0.00500000"
"1401","10139.32000000","0.01001500"
"1402","10139.24000000","0.01000000"
"1403","10139.23000000","0.01000000"
"1404","10139.22000000","0.00473800"
"1405","10139.15000000","0.10805200"
"1406","10139.00000000","0.00272200"
"1407","10138.96000000","0.01114700"
"1408","10138.90000000","0.01778100"
"1409","10138.64000000","0.00295300"
"1410","10138.61000000","0.01481800"
"1411","10138.59000000","0.00838300"
"1412","10138.55000000","0.01113600"
"1413","10138.15000000","0.00377800"
"1414","10137.94000000","0.01213100"
"1415","10137.91000000","0.00208100"
"1416","10137.75000000","0.00347100"
"1417","10137.68000000","0.01785200"
"1418","10137.62000000","0.00496000"
"1419","10137.60000000","0.02466100"
"1420","10137.46000000","0.01387600"
"1421","10137.39000000","0.00197300"
"1422","10137.03000000","0.01262000"
"1423","10137.00000000","1.39203600"
"1424","10136.91000000","0.50291200"
"1425","10136.84000000","0.01000000"
"1426","10136.71000000","0.01085200"
"1427","10136.63000000","0.00132400"
"1428","10136.36000000","0.05357500"
"1429","10136.25000000","0.00306100"
"1430","10135.81000000","0.18513500"
"1431","10135.74000000","0.00346300"
"1432","10135.71000000","0.01787600"
"1433","10135.69000000","0.00546100"
"1434","10135.52000000","0.00001000"
"1435","10135.51000000","0.02060700"
"1436","10135.45000000","0.00108600"
"1437","10135.35000000","2.60165700"
"1438","10135.13000000","0.00111200"
"1439","10135.00000000","0.10730300"
"1440","10134.99000000","0.00172600"
"1441","10134.80000000","0.00811300"
"1442","10134.75000000","0.00900000"
"1443","10134.45000000","0.00113700"
"1444","10134.31000000","0.01751000"
"1445","10134.25000000","0.00123800"
"1446","10134.23000000","0.00128500"
"1447","10134.14000000","0.03829400"
"1448","10134.06000000","0.06330600"
"1449","10134.05000000","0.00139100"
"1450","10134.04000000","0.02077200"
"1451","10134.03000000","0.01060300"
"1452","10134.02000000","0.00121600"
"1453","10133.97000000","0.00578400"
"1454","10133.96000000","0.01813800"
"1455","10133.82000000","0.01819400"
"1456","10133.54000000","0.00834200"
"1457","10133.52000000","0.00136900"
"1458","10133.45000000","0.01013900"
"1459","10133.42000000","0.55250000"
"1460","10133.39000000","0.00377100"
"1461","10133.37000000","0.05632500"
"1462","10133.33000000","0.01127200"
"1463","10133.32000000","0.48944800"
"1464","10133.30000000","0.01661800"
"1465","10133.29000000","0.00434200"
"1466","10133.00000000","0.01973700"
"1467","10132.93000000","0.01819800"
"1468","10132.79000000","0.00266000"
"1469","10132.74000000","0.01824000"
"1470","10132.65000000","0.00179700"
"1471","10132.64000000","0.00350500"
"1472","10132.56000000","0.00881800"
"1473","10132.53000000","0.00197100"
"1474","10132.37000000","0.01830900"
"1475","10132.18000000","0.00689800"
"1476","10132.03000000","0.01833200"
"1477","10132.00000000","0.00345900"
"1478","10131.99000000","0.00587900"
"1479","10131.96000000","0.00264000"
"1480","10131.80000000","0.00501400"
"1481","10131.72000000","0.01835500"
"1482","10131.69000000","0.00159100"
"1483","10131.68000000","0.00473300"
"1484","10131.63000000","0.01835700"
"1485","10131.57000000","0.01400000"
"1486","10131.47000000","1.01026500"
"1487","10131.37000000","0.00169700"
"1488","10131.35000000","0.00354400"
"1489","10131.33000000","0.00463900"
"1490","10131.32000000","0.05681300"
"1491","10131.31000000","0.00452300"
"1492","10131.29000000","0.03105900"
"1493","10131.28000000","0.00400000"
"1494","10131.22000000","0.01085800"
"1495","10131.00000000","0.01756200"
"1496","10130.93000000","0.01587300"
"1497","10130.80000000","0.00218600"
"1498","10130.77000000","0.02000000"
"1499","10130.44000000","0.01418300"
"1500","10130.43000000","0.00121000"
"1501","10130.30000000","0.01000000"
"1502","10130.28000000","0.00880000"
"1503","10130.07000000","0.01836700"
"1504","10130.06000000","0.01749800"
"1505","10130.00000000","1.39294800"
"1506","10129.89000000","0.04434400"
"1507","10129.86000000","0.06484800"
"1508","10129.63000000","0.00625000"
"1509","10129.61000000","0.01838000"
"1510","10129.51000000","0.00001800"
"1511","10129.41000000","0.00105900"
"1512","10129.28000000","0.00662000"
"1513","10129.26000000","0.01838000"
"1514","10129.21000000","0.00138500"
"1515","10129.13000000","0.00108600"
"1516","10128.71000000","0.00975500"
"1517","10128.69000000","0.00128600"
"1518","10128.61000000","0.00101800"
"1519","10128.60000000","0.00630000"
"1520","10128.43000000","0.02356100"
"1521","10128.25000000","0.00113500"
"1522","10128.20000000","0.00193000"
"1523","10128.03000000","0.06775400"
"1524","10128.01000000","0.00347400"
"1525","10128.00000000","0.36997300"
"1526","10127.99000000","0.03438800"
"1527","10127.96000000","0.02745300"
"1528","10127.86000000","0.00119000"
"1529","10127.76000000","0.01838100"
"1530","10127.61000000","0.00098800"
"1531","10127.45000000","0.00108700"
"1532","10127.40000000","0.01856600"
"1533","10127.33000000","0.00277700"
"1534","10127.32000000","0.01856600"
"1535","10127.26000000","0.71525400"
"1536","10127.23000000","0.01856600"
"1537","10127.00000000","0.02250000"
"1538","10126.86000000","0.01914600"
"1539","10126.83000000","0.00158400"
"1540","10126.69000000","0.01850100"
"1541","10126.66000000","0.01000000"
"1542","10126.58000000","0.00380000"
"1543","10126.44000000","0.00239100"
"1544","10126.33000000","0.00791800"
"1545","10126.32000000","0.01863900"
"1546","10126.25000000","0.00369000"
"1547","10126.19000000","0.00110000"
"1548","10126.16000000","0.09875400"
"1549","10126.11000000","0.01000000"
"1550","10126.08000000","0.00491500"
"1551","10126.07000000","0.01863900"
"1552","10126.00000000","0.01538400"
"1553","10125.99000000","0.00113100"
"1554","10125.85000000","0.01830800"
"1555","10125.80000000","0.20000000"
"1556","10125.75000000","0.12131300"
"1557","10125.56000000","0.00130400"
"1558","10125.44000000","0.00108600"
"1559","10125.30000000","0.00202500"
"1560","10125.16000000","0.00131500"
"1561","10125.13000000","0.20000000"
"1562","10125.08000000","0.00987800"
"1563","10125.00000000","0.46830400"
"1564","10124.99000000","0.01830800"
"1565","10124.93000000","0.11721000"
"1566","10124.77000000","0.00120300"
"1567","10124.69000000","0.00794200"
"1568","10124.62000000","0.01006000"
"1569","10124.61000000","0.00163000"
"1570","10124.55000000","2.00000000"
"1571","10124.54000000","0.01908700"
"1572","10124.45000000","0.01000000"
"1573","10124.42000000","0.02669700"
"1574","10124.28000000","0.00103400"
"1575","10124.11000000","0.03676600"
"1576","10124.09000000","0.01908700"
"1577","10124.02000000","0.06115300"
"1578","10124.00000000","0.07000000"
"1579","10123.99000000","0.01000000"
"1580","10123.98000000","0.04135700"
"1581","10123.85000000","0.00197300"
"1582","10123.75000000","0.02000000"
"1583","10123.67000000","0.01393500"
"1584","10123.57000000","0.00132600"
"1585","10123.55000000","0.04877100"
"1586","10123.44000000","0.02721700"
"1587","10123.16000000","0.00128700"
"1588","10123.10000000","0.01903900"
"1589","10123.03000000","0.00457400"
"1590","10123.00000000","1.42922400"
"1591","10122.96000000","0.05879600"
"1592","10122.94000000","0.00110000"
"1593","10122.93000000","0.01124500"
"1594","10122.79000000","0.00751600"
"1595","10122.77000000","0.01000000"
"1596","10122.76000000","0.00110700"
"1597","10122.54000000","0.00098800"
"1598","10122.53000000","0.01000000"
"1599","10122.50000000","0.00211900"
"1600","10122.44000000","0.00656800"
"1601","10122.35000000","0.00109200"
"1602","10122.27000000","0.02275100"
"1603","10122.24000000","0.01908700"
"1604","10122.06000000","0.00098800"
"1605","10122.00000000","0.00584600"
"1606","10121.96000000","0.00438600"
"1607","10121.80000000","0.00139300"
"1608","10121.78000000","0.00700600"
"1609","10121.72000000","0.00101000"
"1610","10121.68000000","0.00356100"
"1611","10121.62000000","0.00409500"
"1612","10121.43000000","0.00119700"
"1613","10121.42000000","0.00300000"
"1614","10121.41000000","0.00534000"
"1615","10121.26000000","0.00121100"
"1616","10121.18000000","0.00173600"
"1617","10121.13000000","0.00098900"
"1618","10121.00000000","1.62535600"
"1619","10120.97000000","0.00624900"
"1620","10120.90000000","0.01500100"
"1621","10120.81000000","0.00114500"
"1622","10120.76000000","0.01376700"
"1623","10120.56000000","0.00805800"
"1624","10120.53000000","0.01913500"
"1625","10120.41000000","0.00334200"
"1626","10120.38000000","0.00462500"
"1627","10120.25000000","0.00460000"
"1628","10120.23000000","0.08814400"
"1629","10120.22000000","0.08145500"
"1630","10120.20000000","0.00111800"
"1631","10120.14000000","0.04310000"
"1632","10120.10000000","0.00169900"
"1633","10120.09000000","0.00607500"
"1634","10120.05000000","0.00549400"
"1635","10120.00000000","0.74655300"
"1636","10119.99000000","0.06114000"
"1637","10119.87000000","0.01918300"
"1638","10119.79000000","0.04581800"
"1639","10119.56000000","0.01923200"
"1640","10119.50000000","0.00098900"
"1641","10119.42000000","0.01923100"
"1642","10119.41000000","0.01156200"
"1643","10119.35000000","0.01923100"
"1644","10119.21000000","0.01859600"
"1645","10119.20000000","0.00850400"
"1646","10119.14000000","0.01451400"
"1647","10119.13000000","0.00371300"
"1648","10119.09000000","0.01496600"
"1649","10119.06000000","0.01904600"
"1650","10118.97000000","0.00131900"
"1651","10118.88000000","0.01951400"
"1652","10118.87000000","0.00098900"
"1653","10118.81000000","0.00523100"
"1654","10118.34000000","0.08919200"
"1655","10118.29000000","0.00347700"
"1656","10118.28000000","0.00449200"
"1657","10118.25000000","0.00371300"
"1658","10118.01000000","0.01542700"
"1659","10118.00000000","0.71586700"
"1660","10117.97000000","0.00600000"
"1661","10117.83000000","0.00397000"
"1662","10117.78000000","0.00180000"
"1663","10117.75000000","0.01228000"
"1664","10117.64000000","0.01336300"
"1665","10117.62000000","0.00128700"
"1666","10117.60000000","0.00859900"
"1667","10117.57000000","0.07766100"
"1668","10117.56000000","0.00247100"
"1669","10117.48000000","0.03115400"
"1670","10117.46000000","0.00098900"
"1671","10117.45000000","0.00107500"
"1672","10117.33000000","0.01312200"
"1673","10117.18000000","0.00124000"
"1674","10117.00000000","0.00500000"
"1675","10116.92000000","0.00367600"
"1676","10116.29000000","0.00098900"
"1677","10116.23000000","0.00315200"
"1678","10116.00000000","0.27799300"
"1679","10115.95000000","0.20000000"
"1680","10115.79000000","0.01986100"
"1681","10115.78000000","0.01870800"
"1682","10115.71000000","0.00098900"
"1683","10115.54000000","0.00147800"
"1684","10115.38000000","0.00110000"
"1685","10115.25000000","0.00103500"
"1686","10115.23000000","0.00602400"
"1687","10115.18000000","0.00197400"
"1688","10115.10000000","0.05955900"
"1689","10115.00000000","1.43035400"
"1690","10114.85000000","0.00284800"
"1691","10114.73000000","0.00403500"
"1692","10114.69000000","0.05754400"
"1693","10114.61000000","0.00955900"
"1694","10114.52000000","0.00900000"
"1695","10114.48000000","0.00098900"
"1696","10114.34000000","0.01959300"
"1697","10114.28000000","0.00102100"
"1698","10114.26000000","0.01167500"
"1699","10114.24000000","0.00330900"
"1700","10114.20000000","0.00188000"
"1701","10114.18000000","0.01965200"
"1702","10114.09000000","0.01969200"
"1703","10114.05000000","0.00108800"
"1704","10114.01000000","0.00579600"
"1705","10114.00000000","0.01116900"
"1706","10113.83000000","0.01976500"
"1707","10113.73000000","0.01976500"
"1708","10113.65000000","0.00197800"
"1709","10113.63000000","0.01878700"
"1710","10113.58000000","0.01790000"
"1711","10113.35000000","0.01706200"
"1712","10113.32000000","0.00129300"
"1713","10113.26000000","0.01294200"
"1714","10113.12000000","0.01000000"
"1715","10113.05000000","0.00817200"
"1716","10113.02000000","0.01001500"
"1717","10113.00000000","0.58726900"
"1718","10112.66000000","0.00200000"
"1719","10112.64000000","0.00144300"
"1720","10112.48000000","0.00463700"
"1721","10112.44000000","0.01001600"
"1722","10112.29000000","0.00372000"
"1723","10112.24000000","0.00200000"
"1724","10112.11000000","0.01037400"
"1725","10112.10000000","0.00128800"
"1726","10112.08000000","0.01483400"
"1727","10112.00000000","0.37637700"
"1728","10111.78000000","0.00292800"
"1729","10111.70000000","0.01616300"
"1730","10111.46000000","0.00442900"
"1731","10111.42000000","0.00206100"
"1732","10111.34000000","0.01831500"
"1733","10111.27000000","0.00300000"
"1734","10111.14000000","0.08010000"
"1735","10111.11000000","4.14287800"
"1736","10111.00000000","1.21864900"
"1737","10110.89000000","0.02101400"
"1738","10110.87000000","0.00357600"
"1739","10110.81000000","0.02002400"
"1740","10110.76000000","0.01034000"
"1741","10110.66000000","0.02001200"
"1742","10110.63000000","0.00211400"
"1743","10110.62000000","0.01230000"
"1744","10110.55000000","0.00715100"
"1745","10110.51000000","0.00132800"
"1746","10110.44000000","0.00123300"
"1747","10110.35000000","0.01995500"
"1748","10110.31000000","0.04676800"
"1749","10110.20000000","0.01549400"
"1750","10110.08000000","0.00374000"
"1751","10110.00000000","0.82417000"
"1752","10109.91000000","0.02017700"
"1753","10109.75000000","0.00545100"
"1754","10109.69000000","0.01257300"
"1755","10109.67000000","0.02020600"
"1756","10109.52000000","0.00101100"
"1757","10109.34000000","0.00153000"
"1758","10109.33000000","0.00131500"
"1759","10109.27000000","0.02023100"
"1760","10108.98000000","0.00150000"
"1761","10108.96000000","0.02028200"
"1762","10108.91000000","0.02296400"
"1763","10108.89000000","0.02038300"
"1764","10108.86000000","0.00170100"
"1765","10108.75000000","0.00494600"
"1766","10108.71000000","0.00682500"
"1767","10108.58000000","0.00348100"
"1768","10108.55000000","0.00108800"
"1769","10108.48000000","0.02038500"
"1770","10108.42000000","0.00200600"
"1771","10108.35000000","0.00430000"
"1772","10108.33000000","0.01300000"
"1773","10108.17000000","0.01031800"
"1774","10108.14000000","0.04000000"
"1775","10108.13000000","0.00215900"
"1776","10108.11000000","0.02030800"
"1777","10108.09000000","0.00099100"
"1778","10108.00000000","0.09893200"
"1779","10107.96000000","0.01338200"
"1780","10107.95000000","0.00220000"
"1781","10107.83000000","0.02048000"
"1782","10107.74000000","0.00434000"
"1783","10107.63000000","0.00112000"
"1784","10107.30000000","0.02053200"
"1785","10107.22000000","0.00414100"
"1786","10107.14000000","0.00484000"
"1787","10107.00000000","0.00500000"
"1788","10106.92000000","0.02055800"
"1789","10106.82000000","0.00355300"
"1790","10106.81000000","0.00114600"
"1791","10106.72000000","0.00099000"
"1792","10106.67000000","0.04114200"
"1793","10106.57000000","0.00128900"
"1794","10106.51000000","0.00197600"
"1795","10106.50000000","0.00134500"
"1796","10106.46000000","0.02061700"
"1797","10106.34000000","0.02160700"
"1798","10106.30000000","0.00136400"
"1799","10106.29000000","0.00111000"
"1800","10106.23000000","0.00103600"
"1801","10106.16000000","0.09895000"
"1802","10106.11000000","0.01196800"
"1803","10106.10000000","0.20000000"
"1804","10106.01000000","0.02068700"
"1805","10105.99000000","0.00159500"
"1806","10105.88000000","0.00305900"
"1807","10105.79000000","0.03253100"
"1808","10105.73000000","0.02068700"
"1809","10105.67000000","0.01448100"
"1810","10105.63000000","0.02058300"
"1811","10105.52000000","0.02626300"
"1812","10105.50000000","0.00160100"
"1813","10105.26000000","0.00747400"
"1814","10105.10000000","0.00838400"
"1815","10105.03000000","0.00108900"
"1816","10105.02000000","1.73674400"
"1817","10105.01000000","0.06279000"
"1818","10105.00000000","0.70449100"
"1819","10104.65000000","0.91940000"
"1820","10104.59000000","0.02207200"
"1821","10104.56000000","0.00268200"
"1822","10104.55000000","0.00126000"
"1823","10104.47000000","0.04262300"
"1824","10104.37000000","0.00121400"
"1825","10104.00000000","0.06550900"
"1826","10103.84000000","0.00861200"
"1827","10103.79000000","0.00330000"
"1828","10103.67000000","0.00735700"
"1829","10103.54000000","0.01232600"
"1830","10103.50000000","0.02098700"
"1831","10103.44000000","0.00110000"
"1832","10103.31000000","0.00099000"
"1833","10103.23000000","0.00101800"
"1834","10103.00000000","0.47731800"
"1835","10102.96000000","0.00121300"
"1836","10102.90000000","0.02106500"
"1837","10102.80000000","0.02106500"
"1838","10102.63000000","0.00108800"
"1839","10102.62000000","0.00322000"
"1840","10102.56000000","0.00100000"
"1841","10102.50000000","0.01083500"
"1842","10102.44000000","0.00300000"
"1843","10102.01000000","0.00100000"
"1844","10101.82000000","0.00200000"
"1845","10101.80000000","0.00267800"
"1846","10101.74000000","0.02226400"
"1847","10101.69000000","1.00527200"
"1848","10101.67000000","0.00635600"
"1849","10101.63000000","0.00117100"
"1850","10101.38000000","0.00216000"
"1851","10101.37000000","0.02130800"
"1852","10101.33000000","0.04024000"
"1853","10101.26000000","0.00150000"
"1854","10101.14000000","0.00099000"
"1855","10101.10000000","0.05914500"
"1856","10101.08000000","0.03769500"
"1857","10101.05000000","0.00129000"
"1858","10101.01000000","0.00099100"
"1859","10101.00000000","1.81647400"
"1860","10100.97000000","0.56290000"
"1861","10100.94000000","0.00113700"
"1862","10100.89000000","0.00675700"
"1863","10100.87000000","0.05832700"
"1864","10100.78000000","0.00099100"
"1865","10100.77000000","0.00504300"
"1866","10100.74000000","0.03786300"
"1867","10100.69000000","0.05480400"
"1868","10100.65000000","0.00970400"
"1869","10100.45000000","0.08318400"
"1870","10100.38000000","0.00495000"
"1871","10100.32000000","0.00154500"
"1872","10100.31000000","0.00321600"
"1873","10100.28000000","0.00121700"
"1874","10100.27000000","0.02130800"
"1875","10100.19000000","0.00334200"
"1876","10100.13000000","0.80093900"
"1877","10100.10000000","0.00124200"
"1878","10100.07000000","0.00170000"
"1879","10100.06000000","0.00099100"
"1880","10100.02000000","0.00099100"
"1881","10100.00000000","55.40916400"
"1882","10099.90000000","0.02523100"
"1883","10099.74000000","0.02143200"
"1884","10099.49000000","0.01531600"
"1885","10099.09000000","0.01017000"
"1886","10099.00000000","0.05768100"
"1887","10098.90000000","0.00905700"
"1888","10098.89000000","0.02143200"
"1889","10098.88000000","0.00348400"
"1890","10098.79000000","0.02151400"
"1891","10098.60000000","0.04272600"
"1892","10098.59000000","0.01951900"
"1893","10098.39000000","0.00119300"
"1894","10098.24000000","0.01216800"
"1895","10098.19000000","0.02172900"
"1896","10098.15000000","0.01687300"
"1897","10098.12000000","0.02104800"
"1898","10098.09000000","0.00749900"
"1899","10098.08000000","0.00373500"
"1900","10098.00000000","0.03276000"
"1901","10097.99000000","0.00390800"
"1902","10097.86000000","0.00197800"
"1903","10097.74000000","0.00705900"
"1904","10097.68000000","0.01843500"
"1905","10097.62000000","0.00170300"
"1906","10097.53000000","0.00634400"
"1907","10097.50000000","0.02172900"
"1908","10097.45000000","0.00133000"
"1909","10097.38000000","0.00641000"
"1910","10097.37000000","0.02666600"
"1911","10097.24000000","0.10460200"
"1912","10097.22000000","0.00103600"
"1913","10097.00000000","0.01442100"
"1914","10096.89000000","0.02172900"
"1915","10096.60000000","2.00000000"
"1916","10096.25000000","0.20000000"
"1917","10096.22000000","0.00132600"
"1918","10096.18000000","0.02172900"
"1919","10096.15000000","0.00386600"
"1920","10096.09000000","0.00146700"
"1921","10095.91000000","0.00375000"
"1922","10095.89000000","1.00000000"
"1923","10095.53000000","0.00129000"
"1924","10095.50000000","0.02000000"
"1925","10095.47000000","0.02172900"
"1926","10095.37000000","0.02193100"
"1927","10095.31000000","0.01160000"
"1928","10095.26000000","0.00154800"
"1929","10095.23000000","0.04420400"
"1930","10095.21000000","0.02195600"
"1931","10095.18000000","0.00866900"
"1932","10095.13000000","0.00639000"
"1933","10095.10000000","0.00780000"
"1934","10095.08000000","0.00265100"
"1935","10095.04000000","0.00105700"
"1936","10095.00000000","0.46394200"
"1937","10094.99000000","0.00335400"
"1938","10094.90000000","0.01211200"
"1939","10094.88000000","0.01229100"
"1940","10094.73000000","0.01000000"
"1941","10094.71000000","0.02195600"
"1942","10094.67000000","0.00500500"
"1943","10094.63000000","0.00216200"
"1944","10094.46000000","0.01793300"
"1945","10094.43000000","0.02193600"
"1946","10094.32000000","0.00450900"
"1947","10094.11000000","0.03816000"
"1948","10094.09000000","0.00580700"
"1949","10094.00000000","0.10000000"
"1950","10093.82000000","0.00121500"
"1951","10093.59000000","0.00107000"
"1952","10093.57000000","0.02194600"
"1953","10093.33000000","0.00105300"
"1954","10093.24000000","0.06342800"
"1955","10093.22000000","0.00099200"
"1956","10093.05000000","0.00751000"
"1957","10093.04000000","0.01219500"
"1958","10092.90000000","0.02533500"
"1959","10092.86000000","0.02154500"
"1960","10092.82000000","0.00114800"
"1961","10092.66000000","0.01979600"
"1962","10092.65000000","0.00109000"
"1963","10092.57000000","0.01761800"
"1964","10092.56000000","0.02192600"
"1965","10092.01000000","0.00100000"
"1966","10092.00000000","0.02910900"
"1967","10091.83000000","0.00179700"
"1968","10091.69000000","0.02193700"
"1969","10091.62000000","0.00099100"
"1970","10091.39000000","0.02400000"
"1971","10091.35000000","0.01098200"
"1972","10091.00000000","13.78782700"
"1973","10090.97000000","5.05318800"
"1974","10090.90000000","0.04348000"
"1975","10090.83000000","0.12980400"
"1976","10090.65000000","0.01004500"
"1977","10090.53000000","0.01131400"
"1978","10090.01000000","0.00129100"
"1979","10090.00000000","1.39771400"
"1980","10089.97000000","0.02175800"
"1981","10089.91000000","0.01367500"
"1982","10089.85000000","0.01300000"
"1983","10089.74000000","0.00200000"
"1984","10089.69000000","0.00212300"
"1985","10089.56000000","0.00099200"
"1986","10089.50000000","0.00671100"
"1987","10089.39000000","0.00110000"
"1988","10089.28000000","0.02008100"
"1989","10089.21000000","0.00198000"
"1990","10089.20000000","0.02175800"
"1991","10089.18000000","0.00348700"
"1992","10088.89000000","0.01991400"
"1993","10088.88000000","0.00396400"
"1994","10088.35000000","0.10254600"
"1995","10088.27000000","0.02181300"
"1996","10088.24000000","0.00736500"
"1997","10088.22000000","0.00103700"
"1998","10088.16000000","0.02181300"
"1999","10088.04000000","0.00679700"
"2000","10088.02000000","0.13866400"
"2001","10088.01000000","0.00135400"
"2002","10088.00000000","0.67895500"
"2003","10087.99000000","0.00175100"
"2004","10087.91000000","0.01300100"
"2005","10087.88000000","0.00216300"
"2006","10087.85000000","0.04356200"
"2007","10087.73000000","0.00109100"
"2008","10087.62000000","0.00121800"
"2009","10087.60000000","0.00535800"
"2010","10087.44000000","0.00154600"
"2011","10087.38000000","0.05041900"
"2012","10087.37000000","0.00372400"
"2013","10087.25000000","0.01255800"
"2014","10087.20000000","0.02155200"
"2015","10087.17000000","0.00120800"
"2016","10087.03000000","0.01154300"
"2017","10087.00000000","0.16312100"
"2018","10086.95000000","0.00200000"
"2019","10086.75000000","0.02155200"
"2020","10086.69000000","0.01000000"
"2021","10086.66000000","0.00159100"
"2022","10086.64000000","0.00099200"
"2023","10086.62000000","0.00991500"
"2024","10086.61000000","0.03000000"
"2025","10086.60000000","0.00626900"
"2026","10086.55000000","0.02155200"
"2027","10086.54000000","0.00147300"
"2028","10086.50000000","0.00765400"
